,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
1679,Constella Group,health care|healthcare services|technology,61000000.0,acquired,USA,NC,1,2005-01-21,2005-01-21,1,0 days 00:00:00.000000000,,61000000.0,0.0,0,1,2.0,healthcare,South
1680,Constellation Pharmaceuticals,biotechnology,154450000.0,operating,USA,MA,5,2009-08-13,2014-08-06,1,298 days 00:00:00.000000000,454 days 18:00:00.000000000,30890000.0,454.0,298,1,6.0,biotech,Northeast
1681,Constitution Medical Investors,biotechnology,48350000.0,closed,USA,MA,3,2010-05-17,2012-05-08,1,298 days 00:00:00.000000000,361 days 00:00:00.000000000,16116666.666666666,361.0,298,0,1.0,biotech,Northeast
1682,Consult A Doctor,health and wellness,5000000.0,acquired,USA,FL,1,2010-02-16,2010-02-16,1,0 days 00:00:00.000000000,,5000000.0,0.0,0,1,1.0,healthcare,South
1683,Consumable Science,health care,925000.0,operating,USA,MD,1,2015-03-18,2015-03-18,1,0 days 00:00:00.000000000,,925000.0,0.0,0,1,1.0,healthcare,South
1684,Consumer Health Advisers,health and wellness,2805480.0,operating,USA,MD,2,2009-08-31,2010-05-04,0,246 days 00:00:00.000000000,246 days 00:00:00.000000000,1402740.0,246.0,246,0,2.0,healthcare,South
1685,ConsumerMedical,hospitals,10000000.0,operating,USA,MA,1,2015-03-27,2015-03-27,1,0 days 00:00:00.000000000,,10000000.0,0.0,0,1,1.0,healthcare,Northeast
1686,Contego Medical,medical devices,5600000.0,operating,USA,NC,1,2015-04-17,2015-04-17,1,0 days 00:00:00.000000000,,5600000.0,0.0,0,1,4.0,medical devices,South
1687,Contessa Health,health and wellness,3500000.0,operating,USA,TN,1,2015-12-02,2015-12-02,1,0 days 00:00:00.000000000,,3500000.0,0.0,0,1,3.0,healthcare,South
1688,Continuity Control,health diagnostics|software,16492907.0,operating,USA,CT,5,2010-03-03,2014-08-26,1,498 days 00:00:00.000000000,409 days 06:00:00.000000000,3298581.4,409.0,498,1,7.0,healthcare,Northeast
1689,Continuum Healthcare,biotechnology,25450000.0,operating,USA,TN,2,2013-07-23,2015-11-17,1,847 days 00:00:00.000000000,847 days 00:00:00.000000000,12725000.0,847.0,847,1,1.0,biotech,South
1690,Continuum Rehabilitation,health and wellness,100000.0,operating,USA,CT,1,2013-11-04,2013-11-04,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,Northeast
1691,ContinuumRx,biotechnology,20500000.0,operating,USA,AL,2,2012-09-20,2015-07-21,1,1034 days 00:00:00.000000000,1034 days 00:00:00.000000000,10250000.0,1034.0,1034,1,5.0,biotech,South
1692,Continuus Pharmaceuticals,biotechnology,2728659.0,operating,USA,MA,2,2013-05-22,2014-06-18,1,392 days 00:00:00.000000000,392 days 00:00:00.000000000,1364329.5,392.0,392,1,1.0,biotech,Northeast
1693,ContraFect,biotechnology,48793158.0,operating,USA,NY,4,2010-08-23,2015-06-25,1,388 days 00:00:00.000000000,589 days 00:00:00.000000000,12198289.5,589.0,388,1,2.0,biotech,Northeast
1694,ContraVir Pharmaceuticals,biotechnology,16967648.0,ipo,USA,NY,3,2014-02-14,2014-10-15,1,189 days 00:00:00.000000000,121 days 12:00:00.000000000,5655882.666666667,121.0,189,1,1.0,biotech,Northeast
1695,Control Medical Technology,health care,3000000.0,operating,USA,UT,1,2009-05-27,2009-05-27,1,0 days 00:00:00.000000000,,3000000.0,0.0,0,0,1.0,healthcare,West
1696,ControlRad Systems,biotechnology,9854082.0,operating,USA,PA,2,2012-09-14,2014-03-28,1,560 days 00:00:00.000000000,560 days 00:00:00.000000000,4927041.0,560.0,560,1,1.0,biotech,Northeast
1697,Conventus Orthopaedics,biotechnology,74328566.0,operating,USA,MN,5,2013-03-04,2015-11-13,1,213 days 00:00:00.000000000,246 days 00:00:00.000000000,14865713.2,246.0,213,1,9.0,biotech,Midwest
1698,Convergent Dental,biotechnology,32035151.0,operating,USA,MA,5,2011-09-16,2015-03-31,1,635 days 00:00:00.000000000,323 days 00:00:00.000000000,6407030.2,323.0,635,1,2.0,biotech,Northeast
1699,Convergent Radiotherapy,biotechnology,1200000.0,operating,USA,FL,1,2011-12-17,2011-12-17,0,0 days 00:00:00.000000000,,1200000.0,0.0,0,0,1.0,biotech,South
1700,Conversa Health,health care,2500000.0,operating,USA,CA,1,2015-03-18,2015-03-18,1,0 days 00:00:00.000000000,,2500000.0,0.0,0,1,1.0,healthcare,West
1701,Conversant Bio,biotechnology,50000.0,operating,USA,UT,1,2015-03-24,2015-03-24,1,0 days 00:00:00.000000000,,50000.0,0.0,0,1,1.0,biotech,West
1702,Conversant Labs,fitness|health and wellness|mobile health|speech recognition,25000.0,operating,USA,PA,1,2014-07-03,2014-07-03,1,0 days 00:00:00.000000000,,25000.0,0.0,0,1,2.0,healthcare,Northeast
1703,Conversio Health,health and wellness,100000.0,operating,USA,TX,1,2013-10-16,2013-10-16,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,South
1704,convoy therapeutics,biotechnology,2000000.0,operating,USA,AZ,1,2012-05-15,2012-05-15,1,0 days 00:00:00.000000000,,2000000.0,0.0,0,0,1.0,biotech,West
1705,Cooleaf,health and wellness|human resources|technology,375000.0,operating,USA,GA,1,2013-04-02,2013-04-02,1,0 days 00:00:00.000000000,,375000.0,0.0,0,0,1.0,healthcare,South
1706,CoolSystems,health care,11250000.0,operating,USA,CA,4,2007-08-06,2011-05-26,1,735 days 00:00:00.000000000,463 days 00:00:00.000000000,2812500.0,463.0,735,0,2.0,healthcare,West
1707,Coordinated Care Systems,medical,50000.0,operating,USA,CA,1,2015-03-11,2015-03-11,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,West
1708,CorCardia,health care,255000.0,operating,USA,MN,2,2013-03-21,2014-03-19,1,363 days 00:00:00.000000000,363 days 00:00:00.000000000,127500.0,363.0,363,1,1.0,healthcare,Midwest
1709,Corceuticals,health care,1060000.0,operating,USA,OH,1,2012-03-02,2012-03-02,1,0 days 00:00:00.000000000,,1060000.0,0.0,0,0,1.0,healthcare,Midwest
1710,Cord Blood America,health care|medical|services,724000.0,ipo,USA,NV,1,2015-04-28,2015-04-28,1,0 days 00:00:00.000000000,,724000.0,0.0,0,1,1.0,medical/pharma,West
1711,Cord Blood Registry,clinical trials|health care|medical,18000000.0,acquired,USA,CA,1,2002-10-15,2002-10-15,1,0 days 00:00:00.000000000,,18000000.0,0.0,0,1,2.0,medical/pharma,West
1712,CORD:USE Cord Blood Bank,health and wellness,10636840.0,operating,USA,FL,2,2011-04-21,2015-07-17,1,1548 days 00:00:00.000000000,1548 days 00:00:00.000000000,5318420.0,1548.0,1548,1,1.0,healthcare,South
1713,CORDANT HEALTH SOLUTIONS,health care,12800000.0,operating,USA,CO,1,2015-04-28,2015-04-28,1,0 days 00:00:00.000000000,,12800000.0,0.0,0,1,1.0,healthcare,West
1714,Cordata Healthcare Innovations,health care|saas,1000000.0,operating,USA,OH,1,2014-07-10,2014-07-10,1,0 days 00:00:00.000000000,,1000000.0,0.0,0,1,1.0,healthcare,Midwest
1715,Cordium Links,diagnostics|health diagnostics|medical,50000.0,operating,USA,NC,1,2009-02-06,2009-02-06,0,0 days 00:00:00.000000000,,14798342.08,0.0,0,0,1.0,medical/pharma,South
1716,Core Dynamics,biotechnology,17900000.0,operating,USA,NY,1,2009-05-10,2009-05-10,1,0 days 00:00:00.000000000,,17900000.0,0.0,0,0,1.0,biotech,Northeast
1717,Core Essence Orthopaedics,biotechnology,18432029.0,closed,USA,PA,4,2008-07-07,2012-02-13,1,823 days 00:00:00.000000000,438 days 16:00:00.000000000,4608007.25,438.0,823,0,3.0,biotech,Northeast
1718,Core Oncology,health and wellness|health care|medical devices,780000.0,operating,USA,CA,1,2008-12-31,2008-12-31,1,0 days 00:00:00.000000000,,780000.0,0.0,0,0,1.0,medical devices,West
1719,Core Solutions,electronic health records|enterprise software|health and wellness,2560000.0,operating,USA,PA,2,2015-10-06,2015-10-09,1,3 days 00:00:00.000000000,3 days 00:00:00.000000000,1280000.0,3.0,3,1,1.0,healthcare,Northeast
1720,Corengi,clinical trials|diabetes|health and wellness|security,322500.0,operating,USA,WA,3,2011-12-28,2012-12-01,1,98 days 00:00:00.000000000,169 days 12:00:00.000000000,161250.0,169.0,98,0,1.0,healthcare,West
1721,Corepair,health care,5685000.0,closed,USA,CA,2,2008-02-11,2010-04-30,1,809 days 00:00:00.000000000,809 days 00:00:00.000000000,2842500.0,809.0,809,0,1.0,healthcare,West
1722,CorePower Yoga,health and wellness,100000.0,operating,USA,CO,1,2013-07-04,2013-07-04,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,1.0,healthcare,West
1723,CoreRx,pharmaceuticals,7000000.0,operating,USA,FL,1,2015-03-25,2015-03-25,1,0 days 00:00:00.000000000,,7000000.0,0.0,0,1,1.0,medical/pharma,South
1724,Corgenix,biotechnology,1250000.0,acquired,USA,CO,1,2010-07-16,2010-07-16,1,0 days 00:00:00.000000000,,1250000.0,0.0,0,1,1.0,biotech,West
1725,Corhythm,biotechnology,3812835.0,operating,USA,TX,2,2010-10-18,2011-01-11,1,85 days 00:00:00.000000000,85 days 00:00:00.000000000,1906417.5,85.0,85,0,1.0,biotech,South
1726,Corinthian Ophthalmic,biotechnology,12247680.0,operating,USA,NC,6,2011-12-29,2013-03-11,1,29 days 00:00:00.000000000,87 days 14:24:00.000000000,2041280.0,87.0,29,0,1.0,biotech,South
1727,Corium International,health care,40000000.0,ipo,USA,CA,1,2007-09-26,2007-09-26,1,0 days 00:00:00.000000000,,40000000.0,0.0,0,1,3.0,healthcare,West
1728,CorMatrix,biotechnology,25860032.0,operating,USA,GA,3,2013-10-15,2015-01-16,1,94 days 00:00:00.000000000,229 days 00:00:00.000000000,8620010.666666666,229.0,94,1,1.0,biotech,South
1729,Cormedics,health care,1000000.0,operating,USA,TX,2,2009-01-01,2011-09-01,1,973 days 00:00:00.000000000,973 days 00:00:00.000000000,500000.0,973.0,973,0,2.0,healthcare,South
1730,CorMedix,biotechnology|health care|health diagnostics,6469973.0,ipo,USA,NJ,3,2009-11-13,2013-10-20,1,1056 days 00:00:00.000000000,718 days 12:00:00.000000000,2156657.6666666665,718.0,1056,1,1.0,healthcare,Northeast
1731,Cornerstone Pharmaceuticals,biotechnology,19179100.0,operating,USA,NJ,4,2008-12-15,2014-03-07,1,407 days 00:00:00.000000000,636 days 00:00:00.000000000,4794775.0,636.0,407,1,1.0,biotech,Northeast
1732,Cornerstone Therapeutics,biotechnology,30000000.0,ipo,USA,NC,1,2012-07-02,2012-07-02,1,0 days 00:00:00.000000000,,30000000.0,0.0,0,1,1.0,biotech,South
1733,CorNova,biotechnology,10885000.0,operating,USA,MA,4,2005-04-06,2011-01-07,1,1710 days 00:00:00.000000000,700 days 16:00:00.000000000,2721250.0,700.0,1710,1,2.0,biotech,Northeast
1734,Coro Health,health and wellness,2000000.0,operating,USA,TX,1,2010-11-10,2010-11-10,1,0 days 00:00:00.000000000,,2000000.0,0.0,0,0,2.0,healthcare,South
1735,Coronado Biosciences,biotechnology|health care|pharmaceuticals,62758534.0,ipo,USA,WA,5,2009-08-04,2011-07-06,1,346 days 00:00:00.000000000,175 days 06:00:00.000000000,12551706.8,175.0,346,1,1.0,medical/pharma,West
1736,Correctional Healthcare Companies,biotechnology,10653722.0,operating,USA,CO,2,2010-06-22,2011-01-04,1,196 days 00:00:00.000000000,196 days 00:00:00.000000000,5326861.0,196.0,196,0,1.0,biotech,West
1737,Correx,health care,6550000.0,operating,USA,MA,3,2011-02-22,2012-11-11,1,300 days 00:00:00.000000000,314 days 00:00:00.000000000,2183333.3333333335,314.0,300,0,1.0,healthcare,Northeast
1738,Corridor Pharmaceuticals,biotechnology,27620904.0,operating,USA,MD,4,2008-10-23,2013-01-31,1,344 days 00:00:00.000000000,520 days 08:00:00.000000000,6905226.0,520.0,344,0,10.0,biotech,South
1739,CorTechs Labs,biotechnology,1000000.0,operating,USA,CA,1,2014-03-18,2014-03-18,1,0 days 00:00:00.000000000,,24514914.83,0.0,0,1,1.0,biotech,West
1740,Cortex Healthcare,enterprise software|health care|knowledge management,60000.0,closed,USA,MD,1,2010-01-01,2010-01-01,1,0 days 00:00:00.000000000,,60000.0,0.0,0,0,1.0,healthcare,South
1741,Cortex Pharmaceuticals,biotechnology,8378011.0,operating,USA,CA,4,2009-08-13,2014-11-17,1,161 days 00:00:00.000000000,640 days 16:00:00.000000000,2094502.75,640.0,161,1,1.0,biotech,West
1742,Corthera,biotechnology,23000000.0,acquired,USA,CA,1,2007-12-20,2007-12-20,1,0 days 00:00:00.000000000,,23000000.0,0.0,0,1,3.0,biotech,West
1743,Cortria Corporation,biotechnology,1841000.0,operating,USA,MA,1,2009-06-30,2009-06-30,0,0 days 00:00:00.000000000,,1841000.0,0.0,0,0,1.0,biotech,Northeast
1744,Corbus Pharmaceuticals,pharmaceuticals,19049982.0,operating,USA,MA,2,2014-04-28,2014-12-08,1,224 days 00:00:00.000000000,224 days 00:00:00.000000000,9524991.0,224.0,224,1,2.0,medical/pharma,Northeast
1745,Corus Pharma,pharmaceuticals,60000000.0,closed,USA,WA,1,2004-04-13,2004-04-13,1,0 days 00:00:00.000000000,,60000000.0,0.0,0,0,17.0,medical/pharma,West
1746,Corventis,health and wellness|health care|health care information technology|medical devices,10000006.0,acquired,USA,CA,1,2009-12-01,2009-12-01,1,0 days 00:00:00.000000000,,10000006.0,0.0,0,1,1.0,medical devices,West
1747,Cosmederm Bioscience,biotechnology|pharmaceuticals|product development services,50000000.0,operating,USA,CA,1,2014-10-13,2014-10-13,1,0 days 00:00:00.000000000,,50000000.0,0.0,0,1,1.0,medical/pharma,West
1748,CosmosID,biotechnology|clinical trials|software,1000000.0,operating,USA,MD,2,2011-08-19,2011-09-27,1,39 days 00:00:00.000000000,39 days 00:00:00.000000000,0.0,39.0,39,0,1.0,biotech,South
1749,Cotera,health care|medical|medical devices,14382422.0,operating,USA,CA,3,2012-10-01,2014-12-15,0,631 days 00:00:00.000000000,402 days 12:00:00.000000000,4794140.666666667,402.0,631,1,3.0,medical devices,West
1750,Coty,health and wellness,100000.0,ipo,USA,NY,1,2011-01-26,2011-01-26,1,0 days 00:00:00.000000000,,21732739.24,0.0,0,1,2.0,healthcare,Northeast
1751,Counsyl,biotechnology|technology,103795000.0,operating,USA,CA,6,2010-03-16,2014-05-08,1,16 days 00:00:00.000000000,302 days 19:12:00.000000000,17299166.666666668,302.0,16,1,5.0,biotech,West
1752,Counterpoint Health Solutions,biotechnology,2350479.0,operating,USA,MA,1,2015-07-15,2015-07-15,0,0 days 00:00:00.000000000,,2350479.0,0.0,0,1,1.0,biotech,Northeast
1753,Cour Pharmaceuticals Development,biotechnology,516977.0,operating,USA,IL,2,2013-04-23,2014-08-28,1,492 days 00:00:00.000000000,492 days 00:00:00.000000000,258488.5,492.0,492,1,1.0,biotech,Midwest
1754,Courtagen Life Sciences,biotechnology,34272598.0,operating,USA,MA,5,2010-01-01,2015-07-01,1,365 days 00:00:00.000000000,501 days 18:00:00.000000000,11424199.333333334,501.0,365,1,7.0,biotech,Northeast
1755,"CovalentCareers, Inc.",health care,200000.0,operating,USA,CA,1,2015-04-17,2015-04-17,1,0 days 00:00:00.000000000,,200000.0,0.0,0,1,1.0,healthcare,West
1756,Covenant Surgical Partners,biotechnology,76336992.0,operating,USA,TN,14,2009-03-27,2014-01-16,1,230 days 00:00:00.000000000,135 days 01:50:46.153846154,5452642.285714285,135.0,230,1,3.0,biotech,South
1757,Stride Health,health and wellness|insurance,15400000.0,operating,USA,CA,2,2015-01-16,2015-05-20,1,124 days 00:00:00.000000000,124 days 00:00:00.000000000,7700000.0,124.0,124,1,5.0,healthcare,West
1758,CoverMyMeds,health care information technology|pharmaceuticals|software,250000.0,operating,USA,OH,2,2010-11-09,2014-11-05,1,1457 days 00:00:00.000000000,1457 days 00:00:00.000000000,250000.0,1457.0,1457,1,2.0,medical/pharma,Midwest
1759,Cozmik Body,medical,7000.0,operating,USA,GA,1,2013-12-11,2013-12-11,1,0 days 00:00:00.000000000,,7000.0,0.0,0,1,1.0,medical/pharma,South
1760,CPAP TotalCare,medical|medical devices|therapeutics,250000.0,operating,USA,CO,1,2015-07-23,2015-07-23,1,0 days 00:00:00.000000000,,0.0,0.0,0,1,1.0,medical devices,West
1761,Craneware,biotechnology,6000000.0,operating,USA,GA,1,2011-06-28,2011-06-28,1,0 days 00:00:00.000000000,,6000000.0,0.0,0,0,1.0,biotech,South
1762,CreatiVasc Medical,health care information technology|health diagnostics|medical,5000000.0,operating,USA,SC,1,2013-07-24,2013-07-24,1,0 days 00:00:00.000000000,,5000000.0,0.0,0,1,1.0,medical/pharma,South
1763,CredSimple,health care information technology|medical|medical professionals|saas,1500000.0,operating,USA,NY,2,2013-09-26,2015-06-01,1,613 days 00:00:00.000000000,613 days 00:00:00.000000000,1500000.0,613.0,613,1,5.0,medical/pharma,Northeast
1764,Crescendo Bioscience,biotechnology,161600003.0,acquired,USA,CA,5,2008-06-27,2013-01-03,1,740 days 00:00:00.000000000,412 days 18:00:00.000000000,32320000.6,412.0,740,1,5.0,biotech,West
1765,CrestHire,medical,50000.0,operating,USA,NJ,1,2014-05-09,2014-05-09,1,0 days 00:00:00.000000000,,14798342.08,0.0,0,1,1.0,medical/pharma,Northeast
1766,Crinetics Pharmaceuticals,biotechnology,41500000.0,operating,USA,CA,2,2015-01-30,2015-11-02,1,276 days 00:00:00.000000000,276 days 00:00:00.000000000,20750000.0,276.0,276,1,3.0,biotech,West
1767,Sephure,medical devices,3200022.0,operating,USA,MA,1,2015-06-25,2015-06-25,1,0 days 00:00:00.000000000,,3200022.0,0.0,0,1,1.0,medical devices,Northeast
1768,Critical Biologics Corporation,biotechnology|health diagnostics,500000.0,operating,USA,MA,1,2009-07-24,2009-07-24,1,0 days 00:00:00.000000000,,500000.0,0.0,0,0,1.0,healthcare,Northeast
1769,Critical Diagnostics,biotechnology|health diagnostics,2566676.0,operating,USA,CA,1,2013-03-26,2013-03-26,1,0 days 00:00:00.000000000,,2566676.0,0.0,0,0,1.0,healthcare,West
1770,Critical Signal Technologies,biotechnology,10800000.0,operating,USA,MI,1,2009-09-18,2009-09-18,0,0 days 00:00:00.000000000,,10800000.0,0.0,0,0,1.0,biotech,Midwest
1771,"Critical Therapeutics,Inc.",bio-pharm|clinical trials|health care,56000000.0,acquired,USA,MA,1,2003-10-10,2003-10-10,1,0 days 00:00:00.000000000,,56000000.0,0.0,0,1,6.0,healthcare,Northeast
1772,CritiTech,biotechnology,5233000.0,operating,USA,KS,3,2009-12-10,2013-01-18,1,844 days 00:00:00.000000000,567 days 12:00:00.000000000,1744333.3333333333,567.0,844,0,1.0,biotech,Midwest
1773,CrossCoat Medical,medical,100000.0,operating,USA,KY,1,2014-12-08,2014-12-08,1,0 days 00:00:00.000000000,,100000.0,0.0,0,1,1.0,medical/pharma,South
1774,CrossCore,health and wellness,400000.0,operating,USA,CA,1,2011-07-01,2011-07-01,1,0 days 00:00:00.000000000,,400000.0,0.0,0,0,1.0,healthcare,West
1775,Crossover Health Management Services,health and wellness,21487877.0,operating,USA,CA,2,2013-07-25,2015-01-27,1,551 days 00:00:00.000000000,551 days 00:00:00.000000000,10743938.5,551.0,551,1,1.0,healthcare,West
1776,CrossRoads Extremity Systems,biotechnology,1777900.0,operating,USA,TN,1,2015-06-09,2015-06-09,1,0 days 00:00:00.000000000,,1777900.0,0.0,0,1,1.0,biotech,South
1777,CrowdANALYTIX Inc,analytics|crowdsourcing|life sciences|professional services,2000000.0,operating,USA,CA,1,2012-05-01,2012-05-01,1,0 days 00:00:00.000000000,,2000000.0,0.0,0,0,1.0,medical/pharma,West
1778,CrowdMed,crowdsourcing|health and wellness|health care|software,2380000.0,operating,USA,CA,4,2012-07-15,2014-05-22,1,206 days 00:00:00.000000000,225 days 08:00:00.000000000,793333.3333333334,225.0,206,1,15.0,healthcare,West
1779,Crown Bioscience,biotechnology,82950000.0,operating,USA,CA,5,2008-01-01,2014-05-23,1,1216 days 00:00:00.000000000,583 days 12:00:00.000000000,20737500.0,583.0,1216,1,8.0,biotech,West
1780,Crux Biomedical,biotechnology,8000000.0,acquired,USA,CA,1,2009-01-01,2009-01-01,1,0 days 00:00:00.000000000,,8000000.0,0.0,0,1,2.0,biotech,West
1781,CryoCor,medical devices,39500000.0,acquired,USA,CA,2,2002-01-28,2003-06-06,1,494 days 00:00:00.000000000,494 days 00:00:00.000000000,19750000.0,494.0,494,1,5.0,medical devices,West
1782,CryoMedix,health care|healthcare services|medical devices,500000.0,operating,USA,CA,1,2014-07-09,2014-07-09,1,0 days 00:00:00.000000000,,500000.0,0.0,0,1,1.0,medical devices,West
1783,"Cryothermic Systems, Inc.",health care,250000.0,operating,USA,OH,2,2012-04-04,2012-10-31,1,210 days 00:00:00.000000000,210 days 00:00:00.000000000,250000.0,210.0,210,0,3.0,healthcare,Midwest
1784,CryoXtract Instruments,biotechnology,3800000.0,operating,USA,VA,2,2011-06-15,2012-06-13,1,364 days 00:00:00.000000000,364 days 00:00:00.000000000,1900000.0,364.0,364,0,1.0,biotech,South
1785,CrystalGenomics,biotechnology,15400000.0,operating,USA,PA,2,2012-01-13,2014-06-25,1,894 days 00:00:00.000000000,894 days 00:00:00.000000000,7700000.0,894.0,894,1,2.0,biotech,Northeast
1786,Crystalplex,biotechnology,2894000.0,operating,USA,PA,6,2007-11-08,2015-02-24,1,67 days 00:00:00.000000000,533 days 00:00:00.000000000,482333.3333333333,533.0,67,1,1.0,biotech,Northeast
1787,CS-Keys,biotechnology,6535000.0,closed,USA,IN,2,2006-06-07,2008-01-25,1,597 days 00:00:00.000000000,597 days 00:00:00.000000000,3267500.0,597.0,597,0,6.0,biotech,Midwest
