,company_name,category_list,funding_total_usd,status,country_code,state_code,funding_rounds,first_funding_at,last_funding_at,homepage_url_new,time_bw_first_rounds,avg_time_bw_rounds,avg_raised_usd,avg_time_bw_rounds_float,time_bw_first_rounds_float,status_new,investor_count,cat_new,Region
1869,Day 6 Sports Group,fitness|mobile games|sporting goods,3500000,operating,USA,CA,1,1/5/2014,1/5/2014,1,0 days 00:00:00.000000000,,3500000,0,0,1,1,healthcare,West
1870,Daylight Solutions,biotechnology|health diagnostics,31000000,operating,USA,CA,4,6/28/2006,7/11/2011,1,377 days 00:00:00.000000000,613 days 00:00:00.000000000,7750000,613,377,0,4,healthcare,West
1871,dBMEDx,health care,3163267,operating,USA,CO,4,9/6/2012,8/12/2015,1,215 days 00:00:00.000000000,356 days 16:00:00.000000000,790816.75,356,215,1,1,healthcare,West
1872,Corvia Medical,health care,44736836,operating,USA,MA,2,3/1/2013,9/21/2015,1,934 days 00:00:00.000000000,934 days 00:00:00.000000000,22368418,934,934,1,4,healthcare,Northeast
1873,DecImmune Therapeutics,biotechnology,8450000,operating,USA,MA,3,9/27/2010,10/3/2014,1,883 days 00:00:00.000000000,733 days 12:00:00.000000000,2816666.667,733,883,1,4,biotech,Northeast
1874,Deciphera Pharmaceuticals,pharmaceuticals,75000000,operating,USA,MA,1,9/21/2015,9/21/2015,1,0 days 00:00:00.000000000,,75000000,0,0,1,1,medical/pharma,Northeast
1875,Decision Diagnostics,biotechnology|health diagnostics,12500000,operating,USA,CA,1,12/19/2013,12/19/2013,1,0 days 00:00:00.000000000,,12500000,0,0,1,1,healthcare,West
1876,Definicare,biotechnology,3000000,operating,USA,AL,1,7/20/2009,7/20/2009,1,0 days 00:00:00.000000000,,3000000,0,0,0,1,biotech,South
1877,Definitive Healthcare,health care|hospitals|physicians,100000,operating,USA,MA,1,3/2/2015,3/2/2015,1,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,Northeast
1878,Dekalb Surgical Alliance,biotechnology,35000,operating,USA,GA,1,6/18/2010,6/18/2010,0,0 days 00:00:00.000000000,,35000,0,0,0,1,biotech,South
1879,Dekkun,biotechnology,10000000,operating,USA,MA,1,1/10/2011,1/10/2011,0,0 days 00:00:00.000000000,,10000000,0,0,0,1,biotech,Northeast
1880,DeliverCareRx,biotechnology,10679399,operating,USA,IL,2,4/7/2014,11/10/2015,1,582 days 00:00:00.000000000,582 days 00:00:00.000000000,5339699.5,582,582,1,1,biotech,Midwest
1881,Delos,health and wellness|health care information technology|technology,108000000,operating,USA,NY,1,10/21/2015,10/21/2015,1,0 days 00:00:00.000000000,,108000000,0,0,1,3,healthcare,Northeast
1882,Delphinus Medical Technologies,health care,58500000,operating,USA,MI,3,7/21/2010,9/10/2015,1,1140 days 00:00:00.000000000,938 days 12:00:00.000000000,19500000,938,1140,1,7,healthcare,Midwest
1883,Delpor,biotechnology,1370492,operating,USA,CA,2,6/16/2010,10/3/2013,1,1205 days 00:00:00.000000000,1205 days 00:00:00.000000000,685246,1205,1205,1,1,biotech,West
1884,Deltagen,biotechnology,1500000,operating,USA,CA,1,12/21/2009,12/21/2009,1,0 days 00:00:00.000000000,,1500000,0,0,0,1,biotech,West
1885,Demand Media,advertising|art|content|health and wellness|home & garden|social media,100000000,ipo,USA,CA,1,9/25/2007,9/25/2007,1,0 days 00:00:00.000000000,,100000000,0,0,1,5,healthcare,West
1886,Demantra,consumer electronics|fashion|internet|media|pharmaceuticals|supply chain management,16600000,acquired,USA,MA,1,5/20/2003,5/20/2003,0,0 days 00:00:00.000000000,,16600000,0,0,1,1,medical/pharma,Northeast
1887,Denali Medical,health and wellness|medical devices|therapeutics,6000000,operating,USA,MN,2,8/21/2009,4/15/2010,1,237 days 00:00:00.000000000,237 days 00:00:00.000000000,3000000,237,237,0,1,medical devices,Midwest
1888,Denali Therapeutics,biotechnology|health diagnostics|therapeutics,217000000,operating,USA,CA,1,5/14/2015,5/14/2015,1,0 days 00:00:00.000000000,,217000000,0,0,1,4,medical/pharma,West
1889,DeNovo Sciences,biotechnology,4595000,operating,USA,MI,5,4/2/2012,9/24/2015,1,34 days 00:00:00.000000000,317 days 12:00:00.000000000,1148750,317,34,1,2,biotech,Midwest
1890,Dental Fix RX,medical,50000,operating,USA,CA,1,10/20/2013,10/20/2013,1,0 days 00:00:00.000000000,,14798342.08,0,0,1,1,medical/pharma,West
1891,Dental Kidz,biotechnology,200000,operating,USA,NJ,1,11/19/2012,11/19/2012,1,0 days 00:00:00.000000000,,200000,0,0,0,1,biotech,Northeast
1892,DentalFran Mid-Atlantic Partnership,medical,50000,operating,USA,MD,1,11/19/2013,11/19/2013,0,0 days 00:00:00.000000000,,14798342.08,0,0,1,1,medical/pharma,South
1893,DepoMed,pharmaceuticals,875000000,ipo,USA,CA,2,9/4/2014,3/13/2015,1,190 days 00:00:00.000000000,190 days 00:00:00.000000000,437500000,190,190,1,2,medical/pharma,West
1894,Dermal Life,health and wellness,1300000,operating,USA,FL,3,2/23/2010,6/10/2011,1,122 days 00:00:00.000000000,236 days 00:00:00.000000000,433333.3333,236,122,0,1,healthcare,South
1895,DermaMedics,health care,1500000,operating,USA,OK,1,4/3/2012,4/3/2012,1,0 days 00:00:00.000000000,,1500000,0,0,0,1,healthcare,South
1896,Dermata Therapeutics,biotechnology,651305,operating,USA,CA,1,6/12/2015,6/12/2015,0,0 days 00:00:00.000000000,,651305,0,0,1,1,biotech,West
1897,DermTech International,biotechnology,23514640,operating,USA,CA,4,3/24/2008,11/13/2015,1,1975 days 00:00:00.000000000,930 days 00:00:00.000000000,5878660,930,1975,1,1,biotech,West
1898,DesignMedix,biotechnology,12731053,operating,USA,OR,4,6/17/2010,7/17/2014,1,1125 days 00:00:00.000000000,497 days 00:00:00.000000000,3182763.25,497,1125,1,6,biotech,West
1899,DeskActive,health and wellness,677000,operating,USA,IA,2,2/9/2010,2/14/2012,1,735 days 00:00:00.000000000,735 days 00:00:00.000000000,338500,735,735,0,1,healthcare,Midwest
1900,DestinationRX,health care|information technology|services,18500000,acquired,USA,CA,1,1/23/2008,1/23/2008,1,0 days 00:00:00.000000000,,18500000,0,0,1,1,healthcare,West
1901,"DeuteRx,LLC",biotechnology,2800000,operating,USA,MA,1,9/30/2015,9/30/2015,1,0 days 00:00:00.000000000,,2800000,0,0,1,1,biotech,Northeast
1902,Device Innovation Group,biotechnology,4000000,operating,USA,TN,1,2/14/2011,2/14/2011,1,0 days 00:00:00.000000000,,4000000,0,0,0,1,biotech,South
1903,DEVICOR MEDICAL PRODUCTS GROUP,health care|medical|medical devices,151500204,acquired,USA,WI,1,7/9/2010,7/9/2010,0,0 days 00:00:00.000000000,,151500204,0,0,1,1,medical devices,Midwest
1904,Dexcom,hardware + software|health care,26464019,ipo,USA,CA,2,1/6/2005,4/12/2012,1,2653 days 00:00:00.000000000,2653 days 00:00:00.000000000,13232009.5,2653,2653,1,4,healthcare,West
1905,DFine,health care|medical devices,127342000,operating,USA,CA,7,12/14/2005,4/1/2012,1,844 days 00:00:00.000000000,383 days 08:00:00.000000000,18191714.29,383,844,0,8,medical devices,West
1906,dfusion,health care|innovation management|technology,1100000,operating,USA,CA,1,10/19/2015,10/19/2015,1,0 days 00:00:00.000000000,,1100000,0,0,1,2,healthcare,West
1907,Dgimed Ortho,health care,8130645,operating,USA,MN,6,10/19/2009,2/20/2014,1,331 days 00:00:00.000000000,317 days 00:00:00.000000000,1355107.5,317,331,1,1,healthcare,Midwest
1908,Diabetes America,health and wellness,8269189,operating,USA,TX,1,9/3/2009,9/3/2009,1,0 days 00:00:00.000000000,,8269189,0,0,0,1,healthcare,South
1909,Diabetes Care Group,health and wellness,11202957,operating,USA,TN,4,4/19/2011,5/21/2012,1,317 days 00:00:00.000000000,132 days 16:00:00.000000000,2800739.25,132,317,0,4,healthcare,South
1910,DiabetOmics,health and wellness|health diagnostics,10000000,operating,USA,OR,3,10/12/2011,3/12/2015,1,1125 days 00:00:00.000000000,623 days 12:00:00.000000000,3333333.333,623,1125,1,2,healthcare,West
1911,DiaCarta,biotechnology,8000000,operating,USA,CA,1,1/9/2015,1/9/2015,1,0 days 00:00:00.000000000,,8000000,0,0,1,1,biotech,West
1912,diaDexus,biotechnology,68700000,ipo,USA,CA,4,1/12/2007,8/18/2014,1,756 days 00:00:00.000000000,925 days 00:00:00.000000000,17175000,925,756,1,8,biotech,West
1913,Diagnosoft,biotechnology,4000000,operating,USA,NC,1,1/1/2009,1/1/2009,1,0 days 00:00:00.000000000,,4000000,0,0,0,1,biotech,South
1914,Diagnostic Biochips,biotechnology|health diagnostics,150000,operating,USA,MD,1,11/25/2013,11/25/2013,1,0 days 00:00:00.000000000,,150000,0,0,1,1,healthcare,South
1915,Diagnostic BioSystems,biotechnology,1000000,operating,USA,CA,1,5/11/2015,5/11/2015,1,0 days 00:00:00.000000000,,24514914.83,0,0,1,1,biotech,West
1916,Diagnostic Hybrids,biotechnology|health diagnostics,100000,acquired,USA,OH,1,8/4/2004,8/4/2004,1,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,Midwest
1917,Diagnostic Imaging International,biotechnology,2226136,operating,USA,NV,2,3/9/2009,12/6/2012,1,1368 days 00:00:00.000000000,1368 days 00:00:00.000000000,1113068,1368,1368,0,1,biotech,West
1918,Diagnostic Photonics,biotechnology,1621510,operating,USA,IL,3,8/12/2011,5/23/2014,1,41 days 00:00:00.000000000,507 days 12:00:00.000000000,540503.3333,507,41,1,1,biotech,Midwest
1919,Diagnostic Ultrasound,diagnostics|health care|medical,34000000,closed,USA,WA,1,4/7/2005,4/7/2005,1,0 days 00:00:00.000000000,,34000000,0,0,0,2,medical/pharma,West
1920,"Diagnotes, Inc.",health care information technology|mobile health,1700000,operating,USA,IN,1,2/1/2013,2/1/2013,1,0 days 00:00:00.000000000,,1700000,0,0,0,1,healthcare,Midwest
1921,Diagnovus,health diagnostics|medical,2010000,acquired,USA,TN,6,10/3/2011,11/1/2013,1,334 days 00:00:00.000000000,152 days 00:00:00.000000000,335000,152,334,1,3,medical/pharma,South
1922,Diameter Health,hospitals,226726,operating,USA,MA,1,5/22/2015,5/22/2015,1,0 days 00:00:00.000000000,,226726,0,0,1,1,healthcare,Northeast
1923,Diartis Pharmaceuticals,biotechnology,1000000,operating,USA,CA,1,2/16/2011,2/16/2011,1,0 days 00:00:00.000000000,,24514914.83,0,0,0,1,biotech,West
1924,Diasome,biotechnology,12900000,operating,USA,OH,1,4/13/2009,4/13/2009,1,0 days 00:00:00.000000000,,12900000,0,0,0,1,biotech,Midwest
1925,Diassess,diagnostics|medical devices|personal health|testing,120000,operating,USA,CA,2,1/1/2014,12/1/2014,1,334 days 00:00:00.000000000,334 days 00:00:00.000000000,120000,334,334,1,2,medical devices,West
1926,DiaTech Oncology,biotechnology,18000000,operating,USA,TN,1,6/4/2013,6/4/2013,1,0 days 00:00:00.000000000,,18000000,0,0,1,1,biotech,South
1927,Diatherix Laboratories,biotechnology|health diagnostics,1620030,acquired,USA,AL,2,5/17/2010,1/4/2012,1,597 days 00:00:00.000000000,597 days 00:00:00.000000000,810015,597,597,1,1,healthcare,South
1928,Diavibe,medical devices,20000,closed,USA,RI,1,6/1/2010,6/1/2010,1,0 days 00:00:00.000000000,,20000,0,0,0,1,medical devices,Northeast
1929,DIBS,biotechnology|health care information technology|software,100000,operating,USA,TX,1,3/9/2015,3/9/2015,1,0 days 00:00:00.000000000,,21732739.24,0,0,1,1,healthcare,South
1930,DiCE Molecules,biotechnology,3999990,operating,USA,CA,1,6/18/2015,6/18/2015,1,0 days 00:00:00.000000000,,3999990,0,0,1,1,biotech,West
1931,Dicerna Pharmaceuticals,biotechnology|health care,225450628,ipo,USA,MA,5,7/15/2008,7/31/2013,1,538 days 00:00:00.000000000,460 days 12:00:00.000000000,45090125.6,460,538,1,11,healthcare,Northeast
1932,DICOM Grid,cloud infrastructure|health care,33884138,operating,USA,AZ,6,3/9/2010,11/12/2015,1,240 days 00:00:00.000000000,414 days 19:12:00.000000000,5647356.333,414,240,1,4,healthcare,West
1933,Diffinity Genomics,biotechnology,1358459,operating,USA,NY,2,2/10/2011,3/29/2012,1,413 days 00:00:00.000000000,413 days 00:00:00.000000000,679229.5,413,413,0,1,biotech,Northeast
1934,Diffusion Pharmaceuticals,biotechnology,32458447,operating,USA,VA,9,7/29/2004,6/18/2015,1,1159 days 00:00:00.000000000,497 days 00:00:00.000000000,3606494.111,497,1159,1,1,biotech,South
1935,Digestive Disease Associates,biotechnology,1132416,operating,USA,PA,1,9/23/2009,9/23/2009,1,0 days 00:00:00.000000000,,1132416,0,0,0,1,biotech,Northeast
1936,Digheon Healthcare,health and wellness,1298000,operating,USA,AL,2,10/27/2011,8/14/2013,1,657 days 00:00:00.000000000,657 days 00:00:00.000000000,649000,657,657,1,1,healthcare,South
1937,DigiFit,apps|fitness|health and wellness|ipad|iphone|ipod touch|mobile|wireless,3658651,operating,USA,CA,3,6/4/2010,2/27/2014,1,209 days 00:00:00.000000000,682 days 00:00:00.000000000,1219550.333,682,209,1,1,healthcare,West
1938,DigiPath,biotechnology,10399999,ipo,USA,CA,2,5/13/2014,7/23/2014,1,71 days 00:00:00.000000000,71 days 00:00:00.000000000,5199999.5,71,71,1,1,biotech,West
1939,DigiSight Technologies,health care|mhealth|software,7800000,operating,USA,CA,1,2/9/2015,2/9/2015,1,0 days 00:00:00.000000000,,7800000,0,0,1,4,healthcare,West
1940,Digital Assent,mobile health|reputation|software,12500000,operating,USA,GA,4,1/24/2011,10/14/2011,1,32 days 00:00:00.000000000,87 days 16:00:00.000000000,3125000,87,32,0,6,healthcare,South
1941,Digital Health Dialog,health and wellness,3400000,operating,USA,TX,1,10/26/2011,10/26/2011,1,0 days 00:00:00.000000000,,3400000,0,0,0,1,healthcare,South
1942,Digital Solid State Propulsion,biotechnology|design|manufacturing|product design,1000000,operating,USA,NV,1,5/1/2011,5/1/2011,1,0 days 00:00:00.000000000,,24514914.83,0,0,0,1,biotech,West
1943,Dignify Therapeutics,biotechnology,3209000,operating,USA,NC,3,2/5/2014,2/4/2015,1,209 days 00:00:00.000000000,182 days 00:00:00.000000000,1069666.667,182,209,1,4,biotech,South
1944,Design Innovations for Infants and Mothers Everywhere (DIIME),health and wellness,20000,operating,USA,MI,1,4/1/2012,4/1/2012,1,0 days 00:00:00.000000000,,20000,0,0,0,1,healthcare,Midwest
1945,Dilon Technologies,biotechnology,8827200,operating,USA,VA,3,9/7/2010,12/31/2013,1,433 days 00:00:00.000000000,605 days 12:00:00.000000000,2942400,605,433,1,1,biotech,South
1946,Dimension Therapeutics,biotechnology,124500000,operating,USA,MA,4,11/18/2013,4/21/2015,1,217 days 00:00:00.000000000,173 days 00:00:00.000000000,31125000,173,217,1,9,biotech,Northeast
1947,DinnerTime,health and wellness,2265000,operating,USA,MD,3,1/1/2013,11/1/2014,1,325 days 00:00:00.000000000,334 days 12:00:00.000000000,755000,334,325,1,1,healthcare,South
1948,DiObex,biotechnology,31080000,operating,USA,CA,2,9/16/2005,4/16/2007,1,577 days 00:00:00.000000000,577 days 00:00:00.000000000,15540000,577,577,1,6,biotech,West
1949,DioGenix,biotechnology,3200000,operating,USA,MD,1,12/5/2013,12/5/2013,1,0 days 00:00:00.000000000,,3200000,0,0,1,1,biotech,South
1950,Diomics,biotechnology,1554000,operating,USA,CA,3,4/29/2014,10/1/2014,1,28 days 00:00:00.000000000,77 days 12:00:00.000000000,518000,77,28,1,1,biotech,West
1951,Dipexium Pharmaceuticals,biotechnology|health care,6927500,ipo,USA,NY,4,7/23/2010,7/22/2013,1,616 days 00:00:00.000000000,365 days 00:00:00.000000000,1731875,365,616,1,1,healthcare,Northeast
1952,Vivid Vision,3d|health care|health care information technology|software|video games|virtual worlds,100000,operating,USA,CA,2,1/20/2014,9/11/2014,1,234 days 00:00:00.000000000,234 days 00:00:00.000000000,21732739.24,234,234,1,2,healthcare,West
1953,DIRAmed,biotechnology,295134,operating,USA,OH,1,1/27/2010,1/27/2010,1,0 days 00:00:00.000000000,,295134,0,0,0,1,biotech,Midwest
1954,Direct Allergy,service providers|services|therapeutics,330000,operating,USA,PA,2,1/9/2015,11/20/2015,1,315 days 00:00:00.000000000,315 days 00:00:00.000000000,165000,315,315,1,1,medical/pharma,Northeast
1955,Direct Dermatology,health care,240000,operating,USA,CA,1,12/6/2011,12/6/2011,1,0 days 00:00:00.000000000,,240000,0,0,0,1,healthcare,West
1956,Direct Flow Medical,health care,134347607,operating,USA,CA,5,10/19/2007,12/5/2014,1,717 days 00:00:00.000000000,651 days 00:00:00.000000000,26869521.4,651,717,1,9,healthcare,West
1957,Direct Spinal Therapeutics,biotechnology,1000000,operating,USA,VA,1,9/10/2013,9/10/2013,0,0 days 00:00:00.000000000,,1000000,0,0,1,1,biotech,South
1958,Disability Care Givers,medical,50000,operating,USA,FL,1,1/29/2010,1/29/2010,0,0 days 00:00:00.000000000,,14798342.08,0,0,0,1,medical/pharma,South
1959,Disc Dynamics,diagnostics|health diagnostics|therapeutics,33250000,closed,USA,MN,2,5/14/2004,5/14/2004,1,0 days 00:00:00.000000000,,16625000,0,0,0,4,medical/pharma,Midwest
1960,DiscGenics,biotechnology,1839000,operating,USA,UT,1,10/21/2011,10/21/2011,1,0 days 00:00:00.000000000,,1839000,0,0,0,1,biotech,West
1961,DiscountDoc,medical,50000,operating,USA,PA,1,10/21/2011,10/21/2011,1,0 days 00:00:00.000000000,,14798342.08,0,0,0,1,medical/pharma,Northeast
1962,DiscoveRX,biotechnology,13400000,operating,USA,MO,2,8/17/2009,11/1/2010,1,441 days 00:00:00.000000000,441 days 00:00:00.000000000,6700000,441,441,0,1,biotech,Midwest
1963,Discovery Labs,pharmaceuticals,4900000,ipo,USA,PA,2,6/17/2014,10/1/2014,1,106 days 00:00:00.000000000,106 days 00:00:00.000000000,2450000,106,106,1,2,medical/pharma,Northeast
1964,DiscoveryBioMed,biotechnology,1610000,operating,USA,AL,1,4/8/2015,4/8/2015,1,0 days 00:00:00.000000000,,1610000,0,0,1,3,biotech,South
1965,Disease Diagnostic Group,batteries|databases|diagnostics|health diagnostics|medical devices,500000,operating,USA,OH,2,5/15/2014,7/1/2014,1,47 days 00:00:00.000000000,47 days 00:00:00.000000000,250000,47,47,1,1,medical devices,Midwest
1966,DispatchHealth,health care|medical,3600000,operating,USA,CO,1,8/12/2015,8/12/2015,1,0 days 00:00:00.000000000,,3600000,0,0,1,1,medical/pharma,West
1967,Dispersol Technologies,biotechnology,14275217,operating,USA,TX,4,1/24/2012,2/3/2015,1,491 days 00:00:00.000000000,368 days 16:00:00.000000000,3568804.25,368,491,1,1,biotech,South
1968,DisputeBills.com,billing|debt collecting|health care|healthcare services|health services industry|medical|personal health|senior health,50000,operating,USA,IL,1,9/28/2015,9/28/2015,1,0 days 00:00:00.000000000,,14798342.08,0,0,1,1,medical/pharma,Midwest
1969,Dittit,fitness|health and wellness|software,18885,closed,USA,NC,1,7/1/2012,7/1/2012,1,0 days 00:00:00.000000000,,18885,0,0,0,1,healthcare,South
1970,Divergence,agriculture|biotechnology,11800000,acquired,USA,MO,1,2/11/2009,2/11/2009,1,0 days 00:00:00.000000000,,11800000,0,0,1,3,biotech,Midwest
1971,DiversityDoctor,medical,50000,operating,USA,NY,1,1/23/2012,1/23/2012,0,0 days 00:00:00.000000000,,14798342.08,0,0,0,1,medical/pharma,Northeast
1972,DJO Global,medical devices|software,1000000,operating,USA,CA,1,10/2/2013,10/2/2013,1,0 days 00:00:00.000000000,,1000000,0,0,1,1,medical devices,West
1973,DLC Distributors,medical,50000,operating,USA,FL,1,6/24/2014,6/24/2014,0,0 days 00:00:00.000000000,,14798342.08,0,0,1,1,medical/pharma,South
1974,dMetrics,ad targeting|big data analytics|consumer behavior|data mining|electronic health records|health and insurance|health and wellness|health care information technology|interest graph|natural language processing|personal health|pharmaceuticals|predictive analytics|public relations|reviews and recommendations|semantic search|social media advertising|social media monitoring|text analytics,3600000,operating,USA,NY,2,1/1/2011,1/1/2013,1,731 days 00:00:00.000000000,731 days 00:00:00.000000000,1800000,731,731,0,3,medical/pharma,Northeast
1975,"DMI Life Sciences, Inc.",health care information technology|healthcare services|life sciences|medical,1209994,operating,USA,CO,1,4/16/2009,4/16/2009,0,0 days 00:00:00.000000000,,1209994,0,0,0,1,medical/pharma,West
1976,DNA Direct,biotechnology,1000000,operating,USA,SC,1,11/13/2009,11/13/2009,1,0 days 00:00:00.000000000,,1000000,0,0,0,1,biotech,South
1977,DNA Guide,big data|biometrics|data privacy|enterprise software|health care information technology|maps,250000,operating,USA,CA,1,6/15/2012,6/15/2012,1,0 days 00:00:00.000000000,,250000,0,0,0,1,healthcare,West
1978,DNA Health Corp,health and wellness,100000,operating,USA,MD,1,5/18/2012,5/18/2012,1,0 days 00:00:00.000000000,,100000,0,0,0,1,healthcare,South
1979,DNA SEQ,biotechnology|genetic testing,1000000,operating,USA,CA,1,5/24/2013,5/24/2013,1,0 days 00:00:00.000000000,,1000000,0,0,0,1,biotech,West
1980,DNAnexus,biotechnology,46550000,operating,USA,CA,4,8/3/2009,4/22/2015,1,800 days 00:00:00.000000000,696 days 00:00:00.000000000,11637500,696,800,1,9,biotech,West
